worker_id,full_name,department,job_role,salary,account_number,attendance_score,last_verification,EMPLOYMENT_TYPE
LA-393437313832,Employee 393437313832,FIRE,FIREFIGHTER III,104864.38,0091000979,91,2026-05-01,FULL_TIME
LA-313836343633,Employee 313836343633,RECREATION AND PARKS,LOCKER ROOM ATTENDANT,3706.3,0091000980,90,2026-05-01,PART_TIME
LA-3630323331,Employee 3630323331,POLICE,POLICE OFFICER II,108913.01,0091000981,96,2026-05-01,FULL_TIME
LA-323630383733,Employee 323630383733,RECREATION AND PARKS,RECREATION ASSISTANT,4704.99,0091000982,99,2026-05-01,PART_TIME
LA-333637343031,Employee 333637343031,POLICE,FORENSIC PRINT SPECIALIST II,86478.43,0091000983,90,2026-05-01,FULL_TIME
LA-343431373832,Employee 343431373832,TRANSPORTATION,CROSSING GUARD,14579.9,0091000984,98,2026-05-01,PART_TIME
LA-3937323933,Employee 3937323933,POLICE,POLICE LIEUTENANT I,60209.63,0091000985,97,2026-05-01,FULL_TIME
LA-363837353933,Employee 363837353933,RECREATION AND PARKS,POOL LIFEGUARD,0.0,0091000986,95,2025-01-15,PART_TIME
LA-353432343733,Employee 353432343733,PUBLIC WORKS - SANITATION,ADMINISTRATIVE CLERK,0.0,0091000987,91,2026-05-01,PART_TIME
LA-313033323733,Employee 313033323733,POLICE,POLICE OFFICER I,63226.2,0091000988,88,2026-05-01,FULL_TIME
LA-343930303034,Employee 343930303034,POLICE,POLICE OFFICER I,68158.4,0091000989,89,2026-05-01,FULL_TIME
LA-3931303939,Employee 3931303939,PUBLIC WORKS - SANITATION,REFUSE COLLECTION SUPERVISOR,104223.2,0091000990,96,2026-05-01,FULL_TIME
LA-3630303439,Employee 3630303439,POLICE,POLICE DETECTIVE I,113104.0,0091000991,95,2026-05-01,FULL_TIME
LA-353133343633,Employee 353133343633,AIRPORTS,SECURITY OFFICER,53852.99,0091000992,93,2026-05-01,FULL_TIME
LA-303834353134,Employee 303834353134,CITY EMPLOYEES RETIREMENT SYSTEM,ACCOUNTING CLERK,11904.0,0091000993,87,2026-05-01,FULL_TIME
LA-3533333935,Employee 3533333935,PUBLIC WORKS - CONTRACT ADMINISTRATION,CONSTRUCTION INSPECTOR,111952.13,0091000994,89,2025-01-15,FULL_TIME
LA-353737323832,Employee 353737323832,POLICE,MANAGEMENT ASSISTANT,71464.68,0091000995,89,2026-05-01,FULL_TIME
LA-3235323732,Employee 3235323732,FIRE,ENGINEER OF FIRE DEPARTMENT,58074.16,0091000996,93,2026-05-01,FULL_TIME
LA-3736353438,Employee 3736353438,FIRE,FIRE CAPTAIN I,66077.65,0091000997,85,2026-05-01,FULL_TIME
LA-343631363433,Employee 343631363433,GENERAL SERVICES,PLUMBER,97668.86,0091000998,97,2026-05-01,FULL_TIME
LA-313534333031,Employee 313534333031,AIRPORTS,SECURITY OFFICER,60544.76,0091000999,90,2026-05-01,FULL_TIME
LA-303039313733,Employee 303039313733,RECREATION AND PARKS,RECREATION AIDE,61.8,0091001000,88,2026-05-01,PART_TIME
LA-3730333637,Employee 3730333637,HARBOR,FIRST DEPUTY GENERAL MANAGER HARBOR,223124.8,0091001001,90,2026-05-01,FULL_TIME
LA-3332313232,Employee 3332313232,POLICE,DETENTION OFFICER,72051.2,0091001002,86,2026-05-01,FULL_TIME
LA-3430333433,Employee 3430333433,POLICE,POLICE SERGEANT I,112777.6,0091001003,87,2026-05-01,FULL_TIME
LA-3331353434,Employee 3331353434,RECREATION AND PARKS,RECREATION ASSISTANT,5608.04,0091001004,95,2026-05-01,PART_TIME
LA-3530343836,Employee 3530343836,POLICE,POLICE DETECTIVE I,3928.8,0091001005,87,2026-05-01,FULL_TIME
LA-383739393833,Employee 383739393833,PUBLIC WORKS - SANITATION,ENVIRONMENTAL COMPLIANCE INSPECTOR,22104.0,0091001006,86,2026-05-01,FULL_TIME
LA-383630343833,Employee 383630343833,WATER AND POWER,ELTL ENGR ASSOC,44272.8,0091001007,93,2026-05-01,FULL_TIME
LA-3736373336,Employee 3736373336,POLICE,EQUIPMENT MECHANIC,78094.9,0091001008,86,2026-05-01,FULL_TIME
LA-3131303036,Employee 3131303036,PUBLIC WORKS - STREET SERVICES,TRUCK OPERATOR,61870.37,0091001009,91,2026-05-01,FULL_TIME
LA-323138393633,Employee 323138393633,AIRPORTS,SECURITY OFFICER,34012.37,0091001010,85,2026-05-01,FULL_TIME
LA-3533303234,Employee 3533303234,POLICE,POLICE OFFICER II,42013.62,0091001011,99,2026-05-01,FULL_TIME
LA-333838393932,Employee 333838393932,PUBLIC WORKS - ENGINEERING,CIVIL ENGINEERING ASSOCIATE II,49733.6,0091001012,96,2026-05-01,FULL_TIME
LA-343437373133,Employee 343437373133,FIRE,FIREFIGHTER III,92727.54,0091001013,90,2026-05-01,FULL_TIME
LA-3238383331,Employee 3238383331,POLICE,POLICE DETECTIVE II,113760.01,0091001014,86,2026-05-01,FULL_TIME
LA-3837383839,Employee 3837383839,RECREATION AND PARKS,GARDENER CARETAKER,6841.6,0091001015,90,2026-05-01,FULL_TIME
LA-363630343733,Employee 363630343733,LIBRARY,MESSENGER CLERK,3627.5,0091001016,99,2026-05-01,PART_TIME
LA-363531303833,Employee 363531303833,PUBLIC WORKS - CONTRACT ADMINISTRATION,ACCOUNTING CLERK,19309.36,0091001017,95,2026-05-01,PART_TIME
LA-3230363333,Employee 3230363333,POLICE,POLICE OFFICER III,12269.38,0091001018,97,2026-05-01,FULL_TIME
LA-313831353933,Employee 313831353933,WATER AND POWER,CONSTR ELTL MCHC,84316.0,0091001019,88,2026-05-01,FULL_TIME
LA-3735303037,Employee 3735303037,PUBLIC WORKS - STREET SERVICES,CEMENT FINISHER,79096.5,0091001020,85,2026-05-01,FULL_TIME
LA-3134383434,Employee 3134383434,POLICE,POLICE OFFICER III,110862.8,0091001021,96,2026-05-01,FULL_TIME
LA-3436323635,Employee 3436323635,BUILDING AND SAFETY,DEPUTY SUPERINTENDENT OF BUILDING I,205370.48,0091001022,88,2026-05-01,FULL_TIME
LA-3039383738,Employee 3039383738,GENERAL SERVICES,CUSTODIAN,45574.69,0091001023,95,2026-05-01,FULL_TIME
LA-313730313134,Employee 313730313134,WATER AND POWER,STUDENT WKR,0.0,0091001024,90,2026-05-01,PART_TIME
LA-303136313631,Employee 303136313631,WATER AND POWER,SENIOR ADMINISTRATIVE CLERK,72816.96,0091001025,86,2026-05-01,FULL_TIME
LA-3432383036,Employee 3432383036,HARBOR,SENIOR MANAGEMENT ANALYST I,98463.99,0091001026,86,2026-05-01,FULL_TIME
LA-303438333632,Employee 303438333632,WATER AND POWER,MTNC LABORER,66408.55,0091001027,8,2026-05-01,FULL_TIME
LA-393034323633,Employee 393034323633,FIRE,FIREFIGHTER II,33800.0,0091001028,85,2025-01-15,FULL_TIME
LA-3438323034,Employee 3438323034,FIRE,FIREFIGHTER III,119867.29,0091001029,85,2026-05-01,FULL_TIME
LA-3732323135,Employee 3732323135,FIRE,ENGINEER OF FIRE DEPARTMENT,102199.08,0091001030,99,2026-05-01,FULL_TIME
LA-393837323833,Employee 393837323833,FIRE,FIREFIGHTER III,103962.8,0091001031,89,2026-05-01,FULL_TIME
LA-3130393035,Employee 3130393035,AIRPORTS,MAINTENANCE LABORER,63593.02,0091001032,85,2026-05-01,FULL_TIME
LA-363939343733,Employee 363939343733,CITY EMPLOYEES RETIREMENT SYSTEM,RELIEF RETIREMENT WORKER,2320.87,0091001033,90,2026-05-01,PART_TIME
LA-303033323733,Employee 303033323733,POLICE,POLICE OFFICER I,62664.64,0091001034,91,2026-05-01,FULL_TIME
LA-363731373133,Employee 363731373133,LIBRARY,MESSENGER CLERK,19267.04,0091001035,87,2026-05-01,PART_TIME
LA-323637343333,Employee 323637343333,POLICE,POLICE OFFICER II,102288.5,0091001036,87,2026-05-01,FULL_TIME
LA-373932393433,Employee 373932393433,TRANSPORTATION,TRAFFIC OFFICER II,57683.2,0091001037,88,2026-05-01,FULL_TIME
LA-393931353833,Employee 393931353833,FIRE,FIREFIGHTER III,116502.4,0091001038,95,2026-05-01,FULL_TIME
LA-303831373532,Employee 303831373532,WATER AND POWER,WTR UTLTY WKR,70000.32,0091001039,87,2026-05-01,FULL_TIME
LA-373438383833,Employee 373438383833,BUILDING AND SAFETY,STUDENT PROFESSIONAL WORKER,4706.8,0091001040,97,2026-05-01,PART_TIME
LA-3131333234,Employee 3131333234,EMERGENCY MANAGEMENT,EMERGENCY MANAGEMENT COORDINATOR I,126073.92,0091001041,98,2026-05-01,FULL_TIME
LA-3935333036,Employee 3935333036,POLICE,POLICE SERGEANT II,146470.4,0091001042,88,2026-05-01,FULL_TIME
LA-333535303533,Employee 333535303533,WATER AND POWER,ELTL MCHC,84835.71,0091001043,97,2026-05-01,FULL_TIME
LA-393038373033,Employee 393038373033,POLICE,POLICE OFFICER II,55958.4,0091001044,10,2026-05-01,FULL_TIME
LA-323032323033,Employee 323032323033,TRANSPORTATION,CROSSING GUARD,6851.52,0091001045,95,2026-05-01,PART_TIME
LA-383737383233,Employee 383737383233,WATER AND POWER,ELECTRICAL MECHANIC,84644.16,0091001046,90,2026-05-01,FULL_TIME
LA-373134383933,Employee 373134383933,RECREATION AND PARKS,RECREATION ASSISTANT,21049.42,0091001047,99,2026-05-01,PART_TIME
LA-3136343234,Employee 3136343234,POLICE,POLICE SERGEANT II,146445.6,0091001048,87,2026-05-01,FULL_TIME
LA-343937393932,Employee 343937393932,POLICE,SYSTEMS ANALYST,111462.8,0091001049,90,2026-05-01,FULL_TIME
LA-3139333037,Employee 3139333037,PENSION,SENIOR ADMINISTRATIVE CLERK,38464.66,0091001050,86,2026-05-01,FULL_TIME
LA-3630333137,Employee 3630333137,RECREATION AND PARKS,ADMINISTRATIVE CLERK,24598.0,0091001051,94,2026-05-01,PART_TIME
LA-3831303735,Employee 3831303735,POLICE,POLICE OFFICER II,54863.19,0091001052,97,2026-05-01,FULL_TIME
LA-3430373534,Employee 3430373534,WATER AND POWER,WATER UTILITY WORKER,88412.9,0091001053,96,2025-01-15,FULL_TIME
LA-CTNA770742,Employee CTNA770742,WATER AND POWER,ELTL MCHC,29260.99,0091001054,93,2026-05-01,FULL_TIME
LA-323330383932,Employee 323330383932,COUNCIL,COUNCIL AIDE V,0.0,0091001055,88,2026-05-01,FULL_TIME
LA-373833393433,Employee 373833393433,PERSONNEL,PROCTOR,10122.15,0091001056,97,2026-05-01,PART_TIME
LA-343037373932,Employee 343037373932,RECREATION AND PARKS,RECREATION ASSISTANT,9778.0,0091001057,88,2026-05-01,PART_TIME
LA-313934383833,Employee 313934383833,RECREATION AND PARKS,RECREATION ASSISTANT,3293.77,0091001058,87,2025-01-15,PART_TIME
LA-383830373832,Employee 383830373832,RECREATION AND PARKS,SPECIAL PROGRAM ASSISTANT II,16492.08,0091001059,91,2026-05-01,PART_TIME
LA-3338343539,Employee 3338343539,POLICE,POLICE OFFICER II,107099.13,0091001060,88,2026-05-01,FULL_TIME
LA-393639393733,Employee 393639393733,LIBRARY,MESSENGER CLERK,15.32,0091001061,98,2026-05-01,PART_TIME
LA-323036343733,Employee 323036343733,BUILDING AND SAFETY,ELECTRICAL INSPECTOR,109544.1,0091001062,86,2026-05-01,FULL_TIME
LA-343539393733,Employee 343539393733,WATER AND POWER,DATA BASE ARCHT,97046.52,0091001063,89,2026-05-01,FULL_TIME
LA-383133333134,Employee 383133333134,FIRE,FIREFIGHTER II,86550.4,0091001064,88,2026-05-01,FULL_TIME
LA-3931393936,Employee 3931393936,PUBLIC WORKS - SANITATION,CIVIL ENGINEERING ASSOCIATE II,92630.4,0091001065,90,2025-01-15,FULL_TIME
LA-373037313833,Employee 373037313833,PUBLIC WORKS - STREET LIGHTING,MANAGEMENT ANALYST,26288.0,0091001066,86,2026-05-01,FULL_TIME
LA-3834313235,Employee 3834313235,AIRPORTS,ACCOUNTING CLERK II,63859.54,0091001067,90,2026-05-01,FULL_TIME
LA-323937383933,Employee 323937383933,PUBLIC WORKS - ENGINEERING,CIVIL ENGINEERING ASSOCIATE II,48547.2,0091001068,13,2026-05-01,FULL_TIME
LA-3131343136,Employee 3131343136,ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT,ASSISTANT CHIEF GRANTS ADMINISTRATOR,120312.8,0091001069,90,2026-05-01,FULL_TIME
LA-3836323032,Employee 3836323032,POLICE,POLICE OFFICER III,106000.23,0091001070,88,2026-05-01,FULL_TIME
LA-333939313034,Employee 333939313034,INFORMATION TECHNOLOGY AGENCY,COMMUNICATIONS ELECTRICIAN I - HIRING HALL,32834.41,0091001071,14,2026-05-01,PART_TIME
LA-363534303033,Employee 363534303033,ZOO,VETERINARY TECHNICIAN,20990.15,0091001072,92,2026-05-01,PART_TIME
LA-303535373533,Employee 303535373533,RECREATION AND PARKS,RECREATION ASSISTANT,9075.0,0091001073,90,2025-01-15,PART_TIME
LA-333533323932,Employee 333533323932,BUILDING AND SAFETY,SENIOR MANAGEMENT ANALYST I,50898.24,0091001074,89,2026-05-01,FULL_TIME
LA-333838333733,Employee 333838333733,POLICE,POLICE OFFICER I,19800.0,0091001075,99,2026-05-01,FULL_TIME
LA-3639383035,Employee 3639383035,POLICE,POLICE OFFICER II,64057.83,0091001076,95,2026-05-01,FULL_TIME
LA-363739313033,Employee 363739313033,FIRE,FIREFIGHTER III,97442.63,0091001077,88,2026-05-01,FULL_TIME
LA-353237313031,Employee 353237313031,FIRE,FIREFIGHTER III,66252.0,0091001078,96,2026-05-01,FULL_TIME
LA-363531363733,Employee 363531363733,WATER AND POWER,CONSTR ELTL MCHC,78551.7,0091001079,87,2026-05-01,FULL_TIME
LA-3134303932,Employee 3134303932,AIRPORTS,CUSTODIAN - AIRPORTS,52571.5,0091001080,92,2026-05-01,FULL_TIME
LA-3438373732,Employee 3438373732,HARBOR,ACCOUNTING RECORDS SUPERVISOR I,61391.76,0091001081,94,2026-05-01,FULL_TIME
LA-353037343033,Employee 353037343033,WATER AND POWER,STEAM PLANT OPERATOR,66909.6,0091001082,89,2026-05-01,FULL_TIME
LA-363637323932,Employee 363637323932,CITY ATTORNEY,LEGAL SECRETARY II,74965.67,0091001083,98,2026-05-01,FULL_TIME
LA-393533343933,Employee 393533343933,PUBLIC WORKS - STREET LIGHTING,ELECTRICAL CRAFT HELPER,853.95,0091001084,89,2026-05-01,FULL_TIME
LA-323532323733,Employee 323532323733,POLICE,POLICE OFFICER I,63202.4,0091001085,92,2026-05-01,FULL_TIME
LA-313139343833,Employee 313139343833,RECREATION AND PARKS,SPECIAL PROGRAM ASSISTANT II,481.92,0091001086,92,2025-01-15,PART_TIME
LA-3031303431,Employee 3031303431,CITY PLANNING,CITY PLANNER,46389.61,0091001087,85,2025-01-15,FULL_TIME
LA-393233333733,Employee 393233333733,FIRE,FIREFIGHTER I,25520.0,0091001088,87,2026-05-01,FULL_TIME
LA-303035343033,Employee 303035343033,TRANSPORTATION,TRAFFIC OFFICER II,59723.22,0091001089,90,2026-05-01,FULL_TIME
LA-393730323034,Employee 393730323034,WATER AND POWER,SENIOR ADMINISTRATIVE CLERK,57861.5,0091001090,95,2026-05-01,FULL_TIME
LA-3932303334,Employee 3932303334,GENERAL SERVICES,PLUMBER,94514.0,0091001091,94,2026-05-01,FULL_TIME
LA-3131373633,Employee 3131373633,PUBLIC WORKS - ENGINEERING,SENIOR ADMINISTRATIVE CLERK,32985.6,0091001092,97,2026-05-01,FULL_TIME
LA-313530353031,Employee 313530353031,POLICE,ADMINISTRATIVE CLERK,30379.44,0091001093,88,2026-05-01,FULL_TIME
LA-383837303134,Employee 383837303134,WATER AND POWER,ELTC STN OPR,77210.56,0091001094,88,2026-05-01,FULL_TIME
LA-333037323034,Employee 333037323034,PUBLIC WORKS - STREET SERVICES,HEAVY DUTY TRUCK OPERATOR,4348.8,0091001095,92,2026-05-01,FULL_TIME
LA-393134393333,Employee 393134393333,COUNCIL,COUNCIL AIDE IV,76840.0,0091001096,89,2026-05-01,FULL_TIME
LA-3333313631,Employee 3333313631,GENERAL SERVICES,CUSTODIAN,48837.12,0091001097,86,2026-05-01,FULL_TIME
LA-353030373233,Employee 353030373233,POLICE,POLICE OFFICER III,98658.7,0091001098,92,2026-05-01,FULL_TIME
LA-313333333033,Employee 313333333033,POLICE,POLICE OFFICER III,110441.6,0091001099,97,2026-05-01,FULL_TIME
LA-3134333832,Employee 3134333832,PUBLIC WORKS - SANITATION,COMMUNICATIONS INFORMATION REPRESENTATIVE II,15509.2,0091001100,6,2026-05-01,FULL_TIME
LA-3531303337,Employee 3531303337,AIRPORTS,SECURITY OFFICER,71978.78,0091001101,89,2026-05-01,FULL_TIME
LA-3535373932,Employee 3535373932,POLICE,DETENTION OFFICER,70590.53,0091001102,95,2026-05-01,FULL_TIME
LA-333431363932,Employee 333431363932,RECREATION AND PARKS,RECREATION ASSISTANT,5915.25,0091001103,95,2026-05-01,PART_TIME
LA-323232313932,Employee 323232313932,WATER AND POWER,SECURITY OFFICER,56430.4,0091001104,93,2026-05-01,FULL_TIME
LA-393937313832,Employee 393937313832,RECREATION AND PARKS,RECREATION ASSISTANT,1170.0,0091001105,94,2026-05-01,PART_TIME
LA-3530393338,Employee 3530393338,AIRPORTS,CUSTODIAN - AIRPORTS,47121.96,0091001106,93,2026-05-01,FULL_TIME
LA-3335353834,Employee 3335353834,POLICE,POLICE SERVICE REPRESENTATIVE III,94504.8,0091001107,91,2026-05-01,FULL_TIME
LA-3739343539,Employee 3739343539,PUBLIC WORKS - STREET LIGHTING,ASSISTANT STREET LIGHTING ELECTRICIAN,81138.79,0091001108,85,2026-05-01,FULL_TIME
LA-383135333733,Employee 383135333733,RECREATION AND PARKS,RECREATION ASSISTANT,7163.94,0091001109,96,2026-05-01,PART_TIME
LA-383232343733,Employee 383232343733,POLICE,POLICE OFFICER I,62249.64,0091001110,92,2026-05-01,FULL_TIME
LA-3136323339,Employee 3136323339,RECREATION AND PARKS,RECREATION FACILITY DIRECTOR,18729.6,0091001111,89,2026-05-01,FULL_TIME
LA-383335313433,Employee 383335313433,AIRPORTS,AIRPORT POLICE OFFICER II,81400.46,0091001112,98,2026-05-01,FULL_TIME
LA-3038393435,Employee 3038393435,RECREATION AND PARKS,RECREATION ASSISTANT,1707.75,0091001113,87,2026-05-01,PART_TIME
LA-3634373434,Employee 3634373434,ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT,SENIOR ADMINISTRATIVE CLERK,77771.47,0091001114,90,2026-05-01,FULL_TIME
LA-3331323432,Employee 3331323432,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,PUBLIC RELATIONS SPECIALIST I,65302.27,0091001115,90,2026-05-01,FULL_TIME
LA-323938323133,Employee 323938323133,RECREATION AND PARKS,SEASONAL POOL MANAGER I,10522.15,0091001116,92,2026-05-01,PART_TIME
LA-393433313832,Employee 393433313832,AIRPORTS,AIRPORTS MAINTENANCE SUPERVISOR III,90496.96,0091001117,86,2026-05-01,FULL_TIME
LA-393335303932,Employee 393335303932,OFFICE OF FINANCE,TAX COMPLIANCE OFFICER III,102312.46,0091001118,87,2026-05-01,FULL_TIME
LA-3136323536,Employee 3136323536,RECREATION AND PARKS,RECREATION ASSISTANT,222.75,0091001119,86,2026-05-01,PART_TIME
LA-353030333733,Employee 353030333733,TRANSPORTATION,TRAFFIC PAINTER AND SIGN POSTER I,55799.43,0091001120,85,2026-05-01,FULL_TIME
LA-303432333732,Employee 303432333732,WATER AND POWER,COMMERCIAL SERVICE REPRESENTATIVE,70083.09,0091001121,98,2026-05-01,FULL_TIME
LA-3335383334,Employee 3335383334,POLICE,POLICE OFFICER III,113593.6,0091001122,90,2026-05-01,FULL_TIME
LA-3535353137,Employee 3535353137,TRANSPORTATION,TRAFFIC OFFICER II,65861.97,0091001123,97,2026-05-01,FULL_TIME
LA-393137303033,Employee 393137303033,RECREATION AND PARKS,RECREATION ASSISTANT,11478.73,0091001124,91,2026-05-01,PART_TIME
LA-3236373036,Employee 3236373036,AIRPORTS,SENIOR GARDENER,26044.04,0091001125,99,2026-05-01,FULL_TIME
LA-363234353633,Employee 363234353633,RECREATION AND PARKS,RECREATION ASSISTANT,7251.75,0091001126,86,2026-05-01,PART_TIME
LA-303736363233,Employee 303736363233,WATER AND POWER,STEAM PLANT OPERATOR,80949.12,0091001127,90,2026-05-01,FULL_TIME
LA-303138333833,Employee 303138333833,WATER AND POWER,COMMUNIC INFO REPTV,33987.68,0091001128,98,2026-05-01,FULL_TIME
LA-3138393232,Employee 3138393232,POLICE,POLICE DETECTIVE II,113409.2,0091001129,95,2026-05-01,FULL_TIME
LA-3737313433,Employee 3737313433,PUBLIC WORKS - ENGINEERING,STRUCTURAL ENGINEERING ASSOCIATE II,103158.88,0091001130,85,2026-05-01,FULL_TIME
LA-3635393138,Employee 3635393138,TRANSPORTATION,TRAFFIC OFFICER II,62230.39,0091001131,14,2026-05-01,FULL_TIME
LA-383836343832,Employee 383836343832,RECREATION AND PARKS,RECREATION COORDINATOR,65748.8,0091001132,89,2026-05-01,FULL_TIME
LA-353133333033,Employee 353133333033,POLICE,POLICE OFFICER II,88780.65,0091001133,98,2026-05-01,FULL_TIME
LA-343434323632,Employee 343434323632,WATER AND POWER,ELECTRIC DISTRIBUTION MECHANIC,105368.97,0091001134,89,2026-05-01,FULL_TIME
LA-333131393633,Employee 333131393633,CITY PLANNING,GEOGRAPHIC INFORMATION SYSTEMS SPECIALIST,46867.2,0091001135,10,2026-05-01,FULL_TIME
LA-363139313033,Employee 363139313033,PUBLIC WORKS - ENGINEERING,CIVIL ENGINEERING ASSOCIATE II,94269.6,0091001136,91,2026-05-01,FULL_TIME
LA-353335353133,Employee 353335353133,RECREATION AND PARKS,RECREATION ASSISTANT,2521.71,0091001137,96,2026-05-01,PART_TIME
LA-3230363631,Employee 3230363631,POLICE,POLICE DETECTIVE I,107848.0,0091001138,12,2026-05-01,FULL_TIME
LA-383238363733,Employee 383238363733,POLICE,POLICE OFFICER II,89371.74,0091001139,96,2026-05-01,FULL_TIME
LA-343030393832,Employee 343030393832,PUBLIC WORKS - SANITATION,HEAVY DUTY TRUCK OPERATOR,64025.13,0091001140,95,2026-05-01,FULL_TIME
LA-3230333737,Employee 3230333737,POLICE,POLICE OFFICER III,124583.82,0091001141,85,2026-05-01,FULL_TIME
LA-3436313932,Employee 3436313932,FIRE,FIREFIGHTER III,109661.06,0091001142,89,2026-05-01,FULL_TIME
LA-363335383533,Employee 363335383533,WATER AND POWER,ELTL ENGR ASSOC,83004.0,0091001143,96,2026-05-01,FULL_TIME
LA-3535323232,Employee 3535323232,POLICE,POLICE OFFICER III,122251.3,0091001144,96,2026-05-01,FULL_TIME
LA-333937333233,Employee 333937333233,POLICE,POLICE OFFICER III,122380.8,0091001145,99,2026-05-01,FULL_TIME
LA-333039373633,Employee 333039373633,COUNCIL,COUNCIL AIDE III,44631.2,0091001146,93,2025-01-15,FULL_TIME
LA-393030323733,Employee 393030323733,LIBRARY,MESSENGER CLERK,8125.6,0091001147,85,2026-05-01,PART_TIME
LA-343335303034,Employee 343335303034,WATER AND POWER,PRGMR ANLST,83831.44,0091001148,87,2026-05-01,FULL_TIME
LA-3236343033,Employee 3236343033,HARBOR,MARINE ENVIRONMENTAL MANAGER I,108412.8,0091001149,11,2026-05-01,FULL_TIME
LA-303239303733,Employee 303239303733,FIRE,FIREFIGHTER II,15151.0,0091001150,86,2026-05-01,FULL_TIME
LA-393336363133,Employee 393336363133,RECREATION AND PARKS,POOL LIFEGUARD,12197.89,0091001151,92,2026-05-01,PART_TIME
LA-323635353733,Employee 323635353733,NEIGHBORHOOD EMPOWERMENT,PROJECT COORDINATOR,33048.0,0091001152,90,2026-05-01,FULL_TIME
LA-3338333031,Employee 3338333031,POLICE,POLICE LIEUTENANT II,51268.37,0091001153,97,2026-05-01,FULL_TIME
LA-3032343931,Employee 3032343931,GENERAL SERVICES,EQUIPMENT MECHANIC,78963.09,0091001154,96,2026-05-01,FULL_TIME
LA-333539383633,Employee 333539383633,PUBLIC WORKS - SANITATION,MAINTENANCE LABORER,26532.42,0091001155,99,2026-05-01,FULL_TIME
LA-393730353034,Employee 393730353034,CITY PLANNING,PLANNING ASSISTANT,2556.8,0091001156,98,2026-05-01,FULL_TIME
LA-353237353733,Employee 353237353733,WATER AND POWER,UTLTY BUYR,89724.3,0091001157,89,2026-05-01,FULL_TIME
LA-383235353733,Employee 383235353733,FIRE,FIREFIGHTER III,104243.35,0091001158,87,2026-05-01,FULL_TIME
LA-353330333832,Employee 353330333832,POLICE,POLICE OFFICER II,82464.41,0091001159,86,2026-05-01,FULL_TIME
LA-3239313037,Employee 3239313037,ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT,SENIOR ADMINISTRATIVE CLERK,64418.0,0091001160,90,2026-05-01,FULL_TIME
LA-323139373034,Employee 323139373034,RECREATION AND PARKS,SPECIAL PROGRAM ASSISTANT II,1778.04,0091001161,90,2026-05-01,PART_TIME
LA-3530373635,Employee 3530373635,HARBOR,HARBOR ENGINEER II,97451.64,0091001162,87,2026-05-01,FULL_TIME
LA-393633373533,Employee 393633373533,POLICE,POLICE OFFICER III,54576.0,0091001163,91,2026-05-01,FULL_TIME
LA-3532303434,Employee 3532303434,TRANSPORTATION,TRANSPORTATION ENGINEERING ASSOCIATE IV,46623.92,0091001164,88,2026-05-01,PART_TIME
LA-323839363233,Employee 323839363233,POLICE,POLICE OFFICER II,93167.5,0091001165,89,2026-05-01,FULL_TIME
LA-333234363932,Employee 333234363932,POLICE,POLICE OFFICER II,97842.42,0091001166,85,2025-01-15,FULL_TIME
LA-313932393034,Employee 313932393034,LIBRARY,MESSENGER CLERK,18075.56,0091001167,85,2026-05-01,PART_TIME
LA-3634363932,Employee 3634363932,POLICE,POLICE OFFICER II,57872.89,0091001168,87,2026-05-01,FULL_TIME
LA-3237363037,Employee 3237363037,AIRPORTS,MANAGEMENT ANALYST,49872.0,0091001169,93,2026-05-01,FULL_TIME
LA-393536353632,Employee 393536353632,WATER AND POWER,CLERK TYPIST,57574.4,0091001170,85,2026-05-01,FULL_TIME
LA-353632333933,Employee 353632333933,POLICE,POLICE OFFICER II,39602.16,0091001171,85,2026-05-01,FULL_TIME
LA-3831343331,Employee 3831343331,POLICE,POLICE OFFICER III,115879.9,0091001172,93,2026-05-01,FULL_TIME
LA-393431373832,Employee 393431373832,BUILDING AND SAFETY,ADMINISTRATIVE CLERK,9506.45,0091001173,98,2026-05-01,FULL_TIME
LA-393237393733,Employee 393237393733,RECREATION AND PARKS,GANG REDUCTION YOUTH DEVELOPMENT WORKER I,1842.0,0091001174,93,2026-05-01,PART_TIME
LA-333234323633,Employee 333234323633,PERSONNEL,BACKGROUND INVESTIGATOR I,8836.38,0091001175,89,2026-05-01,PART_TIME
LA-323231353034,Employee 323231353034,TRANSPORTATION,TRAFFIC OFFICER I,29350.08,0091001176,99,2026-05-01,FULL_TIME
LA-3738373938,Employee 3738373938,RECREATION AND PARKS,LOCKER ROOM ATTENDANT,3247.76,0091001177,96,2026-05-01,PART_TIME
LA-3335393239,Employee 3335393239,AIRPORTS,SENIOR AIRPORT ENGINEER I,108057.6,0091001178,86,2026-05-01,FULL_TIME
LA-3533383037,Employee 3533383037,GENERAL SERVICES,EQUIPMENT MECHANIC,78116.3,0091001179,99,2026-05-01,FULL_TIME
LA-3438343731,Employee 3438343731,POLICE,POLICE DETECTIVE II,62488.73,0091001180,86,2026-05-01,FULL_TIME
LA-363333313134,Employee 363333313134,PUBLIC WORKS - STREET SERVICES,PLUMBER,48139.7,0091001181,97,2026-05-01,FULL_TIME
LA-313139353933,Employee 313139353933,POLICE,ASSOCIATE COMMUNITY OFFICER,35489.1,0091001182,88,2026-05-01,PART_TIME
